name,keyword,category,inventory,price_cut,price_origin,price_sale,discount,dis_num,favor_num,des_score,price_score,quality_score,service_score,dif,包邮,双十一,新款,韩版,英伦,欧美,冬装,礼盒,明星,均码,通勤,学院,情侣,dis_price,discount1,discount21,discount22,discount23,discount24,discount25,双十一红包,满减券,其他优惠,dis_num1,dis_strength,dis_strength1,easy_satisfy,easy_satisfy1
秋冬季新款男女士学生情侣小清新格子针织保暖围巾,"均码 黑色 蓝色 墨绿 枣红色 米色 学院风,文艺小清新 冬季 围巾/丝巾 毛线 长方形 蓝色 流苏 保暖 格子 30cm-70cm 175cm-230cm 175cm-230cm 毛线",男士饰品,920,-2.571428571,230,68.57142857,购物满100元立减5元 购物满368元立减20元,2,13,4.63,4.59,4.61,4.62,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0.298136646,1,0,1,0,0,0,0,1,0,2种优惠,0.052173913,1,1.515151515,"(1,2]"
秋冬季新款男装V领印花莫代尔长袖t恤韩版修身纯棉t恤打底衫男,"M/170 L/175 XL/180 XXL/185 3XL/190 4XL/195 常规袖 其它 日韩,基本款 棉 修身 V领 纯色,字母 长袖",男装,1797,-11.1,111,88.8,NO INF,0,2,4.64,4.61,4.63,4.62,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季新款男装上衣男士商务休闲T恤衫长袖针织衫POLO羊毛衫,"165/80A 170/84A 175/88A 180/92A 185/96A 常规袖 贴袋,夹棉,口袋 基本款,商务 棉 宽松 翻领/Polo领 纯色 长袖 墨绿色 酒红色 藏青色",男装,2989,-8.228571429,480,94.62857143,购物满20元包邮 购物满300元立减20元 购物满150元立减10元 购物满5元立减5元,4,7,4.68,4.67,4.7,4.71,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.197142857,1,0,1,0,0,1,0,1,1,>2种优惠,0.377777778,1,0.05787037,"(0,1]"
秋冬季新款男装圆领纯色莫代尔长袖t恤韩版修身纯棉t恤打底衫男,"S/165 M/170 L/175 XL/180 XXL/185 3XL/190 4XL/195 常规袖 其它 日韩,基本款 棉 修身 圆领 纯色 长袖",男装,2786,-8.64,111,86.64,NO INF,0,135,4.64,4.62,4.64,4.63,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0.780540541,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季新款男装圆领纯色莫代尔长袖t恤韩版修身纯棉t恤打底衫男,"S/165 M/170 L/175 XL/180 XXL/185 3XL/190 4XL/195 常规袖 其它 日韩,基本款 棉 修身 常规款 圆领 纯色 长袖",男装,4897,-10.8,111,88.8,NO INF,0,0,4.64,4.61,4.63,4.62,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季新款男装圆领老虎印花莫代尔长袖t恤韩版修身纯棉打底衫男,"M L XL XXL 3XL 4XL 常规袖 其它 日韩,基本款 棉 修身 常规款 圆领 动物图案 长袖",男装,216,-10.20833333,122.5,95.95833333,NO INF,0,4,4.64,4.62,4.64,4.63,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0.783333333,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季新款男装圆领老虎印花莫代尔长袖t恤韩版修身纯棉打底衫男,"M/170 L/175 XL/180 XXL/185 3XL/190 4XL/195 常规袖 其它 日韩,基本款 棉 修身 圆领 印花,动物图案 长袖",男装,1019,-12.25,122.5,98,购物满158元立减5元 购物满228元立减10元 购物满318元立减20元 购物满398元立减30元,4,0,4.64,4.61,4.63,4.62,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.8,1,0,1,0,0,0,0,1,0,>2种优惠,0.053443796,1,1.842565598,"(1,2]"
秋冬季新款男装圆领印花莫代尔长袖t恤韩版修身纯棉t恤打底衫男,"M L XL XXL 3XL 4XL 常规袖 其它 日韩,基本款 棉 修身 常规款 圆领 印花／花卉 长袖",男装,648,-12.25,112.4375,89.95,NO INF,0,1,4.64,4.61,4.63,4.62,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季新款内增高厚底短靴,"黑色绒面（网纱内里） 黑色绒面（加绒内里） 黑色皮面（加绒内里） 34 35 36 37 38 39 圆头 黑色 短靴 超高跟（大于8CM） 人造革 甜美,韩系 复合底 网纱 厚底（松糕） 反绒,打蜡 纯色 短筒 绒面 秋冬 拉链"">更多参数<i></i></a>",女鞋,3560,0,640,128,购物满100元立减3元,1,1179,4.64,4.6,4.61,4.63,46,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.03,0,0.78125,"(0,1]"
秋冬季新款女装韩版时尚假两件拼接连帽加绒长袖套头卫衣,SML 常规袖 森系 其他 抓绒 直身 深灰 中长款（66-80cm） 套头 连帽 长袖 抽绳 字母/文字/数字 秋冬,女装,519,0,196,98,11.11红包最高再抵           10.00元,2,210,4.88,4.88,4.89,4.89,38,0,0,1,1,0,0,1,0,0,0,0,0,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬季新款女装韩版显瘦格子毛呢外套宽松中长款加厚羊毛呢子大衣,"MLXL 韩系,甜美 毛呢 直身 花色 中长款（66-80cm） 两粒单排扣 POLO领 长袖 开衩,撞色,拼色,落肩,纽扣,印染 花色,格子 冬季",女装,296,-1.5,315,220.5,11.11红包最高再抵           25.00元,2,19,4.82,4.81,4.81,4.83,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬季新品女装韩版弹力修身木耳边喇叭袖圆领打底衫针织衫毛衣,"均码 常规袖 其他,韩系 羊毛 普通 收腰 卡其色,白色,黑色 常规款（51-65cm） 套头 圆领 长袖 其他,纯色 其他,纯色 秋季",女装,2799,-2.1,227,68.1,11.11红包最高再抵           8.00元,2,1498,4.91,4.9,4.91,4.89,121,0,0,0,1,0,0,1,0,0,1,0,0,0,0.3,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬季新品日系森女交叉绑带真皮雪地靴羊羔绒保暖棉鞋厚底短靴子,"黑色(预售) 杏色(预售) 灰色(预售) 34 35 36 37 38 39 40 铆钉,金属装饰,绑带（系带) 杏色,灰色,黑色 中跟（3-5cm） 日系,森系 橡胶底 羊毛羊绒混纺 反绒,磨砂 条纹,纯色 二层牛皮 秋冬 套脚,系带",女鞋,1048,-1.333333333,338,236.3333333,NO INF,0,112,4.72,4.69,4.7,4.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.699211045,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬季英伦风擦色复古马丁靴欧美短靴粗跟及踝靴高跟鞋切尔西靴子,"35 36 37 38 39 34 40 41 42 尖头 英伦风,切尔西靴 灰色,棕色,黑色 短靴 高跟（5-8cm） 超纤 英伦,欧美 橡胶底 超纤 粗跟 擦色 其他 短筒 超纤 秋季 拉链,套脚",女鞋,2445,-7.142857143,170,131.1428571,购物满3元立减3元,1,6103,4.84,4.82,4.82,4.83,169,0,0,0,0,1,1,1,0,0,0,0,0,0,0.771428571,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.024193548,"(0,1]"
秋冬季真皮靴韩版短靴女内增高马丁靴厚底高跟短靴系带休闲女靴子,"黑色 白色 34 35 36 37 38 39 圆头 黑色,白色 短靴 高跟（5-8CM） 麂皮 中性,韩系 橡胶发泡 超纤 内增高 无工艺效果 纯色 短筒 头层牛皮 秋冬 系带"">更多参数<i></i></a>",女鞋,1287,-6.12125,365.71,255.12125,NO INF,0,361,4.69,4.65,4.68,4.7,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.697605343,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬加绒加厚男士新款长袖T恤卫衣纯色韩版修身保暖打底衫上衣,"M L XL 2XL 3XL 常规袖 加绒 日韩,学院 化纤 修身 常规款 圆领 纯色 长袖",男装,2494,-2.5,140,97.5,购物满55元立减2元 购物满98元立减5元 购物满198元立减10元,3,9,4.76,4.75,4.75,4.78,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0.696428571,1,0,1,0,0,0,0,1,0,>2种优惠,0.045963032,0,0.578947368,"(0,1]"
秋冬民族风新款复古女装套装长袖连衣裙呢料上衣两件套,"SML 常规袖 民族,复古 毛呢 普通 黑色,红色 常规款（51-65cm） 高领 长袖 纯色,不规则 纯色 秋冬",女装,6000,-9.422222222,398,277.4222222,11.11红包最高再抵           30.00元,2,18,4.8,4.76,4.79,4.83,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.697040759,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬男士长袖t恤韩版翻领体恤青少年撞色潮男装打底衫春衣上衣服,"M L XL 2XL 3XL 常规袖 其它 日韩,学院 棉 修身 常规款 Polo领 色块,其他 长袖 绿色 宝蓝色",男装,9995,0,105,73.5,购物满138元立减5元 购物满208元立减10元 购物满499元立减30元,3,2,4.63,4.65,4.63,4.57,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.048143016,0,1.87755102,"(1,2]"
秋冬男装长袖T恤拼接撞色条纹男士加绒加厚男士翻领polo衫,"M L XL 2XL 3XL 常规袖 拼接,撞色 英伦,韩系 棉 修身 常规款 POLO领 条纹 长袖 黑色 宝蓝色",男装,1000,0,128,89.6,购物满199元立减20元 购物满299元立减30元 购物满99元立减10元,3,0,4.64,4.6,4.61,4.63,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.100615687,1,1.104910714,"(1,2]"
秋冬女装韩版纯色百搭花瓣半高领修身麻花针织衫打底衫毛衣女套头, SML ,女装,7403,-2.72,136,68,11.11红包最高再抵           8.00元,2,134,4.76,4.76,4.77,4.77,51,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬女装韩国毛毛袖加厚棉衣大翻领鹿皮绒羊羔毛机车外套,"SML 其他袖型 街头潮人,韩系 麂皮 加厚 X型（收腰） 驼色,灰色 中长款（66-80cm） 暗扣 方领 长袖 拼接,纯色,毛领,立体装饰 纯色 秋冬",女装,1786,0,369,258.3,NO INF,0,93,4.81,4.79,4.79,4.82,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬欧美新款铆钉尖头长靴韩版时尚粗跟长高筒女靴百搭高跟鞋,"35 36 37 38 39 尖头 铆钉,机车靴,英伦风 黑色 长筒靴（中筒靴） 中跟（3-5CM） 人造革（PU） 百搭,韩系 橡胶底 人造短毛绒 粗跟 无工艺效果 纯色 长筒 人造革（PU） 秋冬 拉链",女鞋,970,-2.62125,325.71,227.62125,购物满228元立减6元,1,619,4.77,4.75,4.75,4.75,37,0,0,1,1,1,1,1,0,0,0,0,0,0,0.698846366,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.026315789,0,1.013333333,"(1,2]"
秋冬套装女装韩版时尚新款针织套裙秋装毛衣连衣裙两件套加厚保暖,"ML 常规袖 韩系,通勤（OL） 棉 加厚 卡其色,黑色,酒红色 中长款（66-80cm） 圆领 长袖 开衩,纯色 纯色 冬季",女装,1592,-3.925714286,458,228.3457143,11.11红包最高再抵           25.00元,2,15,4.73,4.66,4.68,4.74,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.498571429,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬新款韩版宽松斗篷外套女装大码显瘦中长款七分袖纯色风衣,"SML 常规袖 韩系,欧美 涤纶 普通 A型 军绿色,卡其色 中长款（66-80cm） 西装领 七分袖 其他,拼接,绑带,系带,纯色,口袋 其他,纯色 秋冬",女装,5944,-19.99625,197.14,137.99625,11.11红包最高再抵           15.00元,2,2318,4.77,4.74,4.75,4.77,63,0,0,1,1,0,1,1,0,0,0,0,0,0,0.699991123,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬新款韩版男士中长款棉大衣可脱卸毛领加厚毛棉衣外套,"M L XL 2XL 3XL 常规袖 毛领,其它,口袋 日韩,基本款 其它材质,假毛 直身 长款 连帽 其他,纯色 长袖 黑色 浅灰色 红色 酒红色 灰色 典雅黑",男装,14984,-10,340,238,购物满119元立减5元 购物满199元立减10元 购物满299元立减20元,3,36,4.81,4.79,4.79,4.81,16,0,0,1,1,0,0,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.053052565,1,0.521929825,"(0,1]"
秋冬新款韩版女装V领针织衫女大码宽松显瘦纯色套头线衫打底,"均码 常规袖 韩系,通勤（OL） 针织 普通 宽松 卡其色,黑色,白色 常规款（51-65cm） 套头 V领 长袖 纯色 冬季",女装,3877,0,156,78,11.11红包最高再抵           10.00元,2,283,4.75,4.73,4.73,4.74,21,0,0,1,1,0,0,1,0,0,1,1,0,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬新款韩版皮带扣机车长靴英伦显瘦拼接长筒女靴子,"35 36 37 38 39 圆头 机车靴,英伦风,金属装饰 黑色 长筒靴（中筒靴） 中跟（3-5CM） 绒面 百搭,韩系 橡胶底 人造短毛绒 粗跟 绒面,无工艺效果 纯色 长筒 人造革（PU） 秋冬 拉链",女鞋,995,-0.0025,325.71,227.9925,购物满228元立减6元,1,40,4.77,4.75,4.75,4.75,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0.699986184,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.026315789,0,1.000043862,"(1,2]"
秋冬新款韩版真皮加绒平底运动鞋高帮鞋加厚保暖棉鞋休闲鞋女鞋潮,"白色 灰色 粉红色 35 36 37 38 39 圆头 韩系,绑带（系带） 粉红色,白色,灰色 低跟（1-3cm） 街头潮人,韩系 橡胶底 棉 平跟（无跟） 拼接,磨砂 纯色 多种材料拼接 秋冬 系带",女鞋,701,0,225.72,158,购物满199元立减10元,1,550,4.78,4.74,4.75,4.75,41,0,0,1,1,0,0,1,0,0,0,0,0,0,0.699982279,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.050251256,1,1.259493671,"(1,2]"
秋冬新款男士中长款连帽加厚羽绒服青年休闲冬装修身外套,"M L XL XXL 3XL 4XL 其它 日韩,学院 其它材质 修身 长款 连帽 纯色",男装,11968,-10,347.5,278,购物满99元立减5元 购物满229元立减10元 购物满379元立减20元,3,98,4.68,4.62,4.64,4.68,28,0,0,1,0,0,0,1,0,0,0,0,1,0,0.8,1,0,1,0,0,0,0,1,0,>2种优惠,0.048981207,0,0.369402985,"(0,1]"
秋冬新款女装纯棉长袖T恤修白色打底衫修身显瘦小衫外穿秋衣,MLXLXXL 常规袖 中性 棉 修身 橄榄绿 常规款（51-65cm） 圆领 长袖 绑带 蝴蝶 秋冬,女装,19166,0,79.8,39.9,11.11红包最高再抵           5.00元,2,46,4.73,4.71,4.72,4.74,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬新款欧美过膝长靴韩版尖头弹力女靴高筒显瘦长筒靴高跟鞋,"35 36 37 38 39 尖头 机车靴,英伦风,切尔西靴 黑色 长筒靴（中筒靴） 高跟（5-8cm） 人造革（PU） 百搭,韩系 橡胶底 人造短毛绒 粗跟 无工艺效果 纯色 过膝 人造革（PU） 秋冬 拉链",女鞋,984,-2.571428571,340,237.5714286,购物满228元立减6元,1,258,4.77,4.75,4.75,4.75,34,0,0,1,1,1,1,1,0,0,0,0,0,0,0.698739496,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.026315789,0,0.970212766,"(0,1]"
秋冬新款日系插肩纯色棉服青年短款套头连帽上衣袋鼠兜棉衣潮男装,"M L XL 2XL 插肩袖 口袋,松紧 运动,欧美 棉 其它 短款 连帽 纯色 长袖 灰色",男装,1994,-19.15,383,268.1,购物满99元立减5元 购物满198元立减10元 购物满298元立减15元 购物满498元立减30元,4,48,4.84,4.79,4.83,4.84,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.052896659,1,0.397670215,"(0,1]"
秋冬新款时尚百搭男士围巾,"180*32 惊才风逸JC01# 惊才风逸JC02# 惊才风逸JC03# 惊才风逸JC04# 惊才风逸JC05# 惊才风逸JC06# 惊才风逸JC07# 惊才风逸JC08# 惊才风逸JC09# 惊才风逸JC10# 惊才风逸JC11# 惊才风逸JC12# 惊才风逸JC13# 惊才风逸JC14# 惊才风逸JC15# 惊才风逸JC16# 惊才风逸JC17# 惊才风逸JC18# 全聚酯 长围巾 双面,格子,拼色,绒面,包边,毛边 百变/多用功能 32cm 180cm 180cm 全聚酯",男士饰品,943,0,288.8,202.16,NO INF,0,1,4.64,4.58,4.59,4.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬新款靴子尖头休闲百搭短靴中跟粗跟鞋子及踝靴欧美简约复古靴,"黑色 35 36 37 38 39 尖头 黑色 短靴 中跟（3-5CM） TPU 通勤（OL）,欧美 橡胶底 人造短毛绒 粗跟 反绒,磨砂 纯色 短筒 绒面 秋冬 拉链,套脚"">更多参数<i></i></a>",女鞋,329,-1.4875,170,118.7875,购物满199元立减30元,1,1499,4.81,4.77,4.78,4.8,52,0,0,1,0,0,1,1,0,0,0,1,0,0,0.69875,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.150753769,1,1.696504689,"(1,2]"
秋冬新品潮流男士小清新韩版拼色针织毛线保暖围巾,"均码 蓝灰色 黑灰色 复古,男友风 冬季 围巾/丝巾 毛线 长方形 蓝灰色,黑灰色 拼接 保暖 色块 30cm-70cm 175cm-230cm 175cm-230cm 毛线",男士饰品,381,-1.666666667,230,68.66666667,购物满100元立减5元 购物满368元立减20元,2,50,4.63,4.59,4.61,4.62,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0.298550725,1,0,1,0,0,0,0,1,0,2种优惠,0.052173913,1,1.492537313,"(1,2]"
秋冬新品韩版加绒保暖短靴时尚绑带流苏尖头靴子粗跟高跟鞋,"黑色 灰色 绿色 34 35 36 37 38 39 尖头 绑带（系带),拉链,流苏 灰色,黑色,绿色 短靴 高跟（5-8cm） 绒面 韩系,通勤（OL） 橡胶底 人造短毛绒 粗跟 反绒 纯色 短筒 绒面 秋冬 拉链",女鞋,15349,-3,345,138,购物满100元立减5元,1,4205,4.85,4.84,4.85,4.85,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0.4,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.05,1,0.740740741,"(0,1]"
秋冬新品阔腿百搭显瘦高腰毛呢短裤女装韩版外穿打底靴裤潮," SMLXL 轻熟,甜美 毛呢 黑色,土黄 纯色 纯色 冬季",女装,1515,0,112.86,79,NO INF,0,576,4.83,4.81,4.82,4.83,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0.699982279,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬新品欧洲站头层牛皮骑士女靴英伦风高筒百搭时尚舒适平底靴,"白色 灰色 黄色 粉红色 深蓝色 天蓝色 浅棕色 藕色 杏色 米白色 35 36 37 38 39 圆头 藕色,粉红色,白色 长筒靴 低跟（1-3CM） 合成革 复古,欧美 牛筋底 真皮 平跟（无跟） 刺绣 纯色 长筒 头层牛皮 秋冬 套脚"">更多参数<i></i></a>",女鞋,25000,0,1310,655,NO INF,0,4,4.81,4.76,4.79,4.78,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
秋冬羊皮新款磨砂拉链圆头粗跟高跟显瘦及踝短靴子,"黑色 桔色 34 35 36 37 38 39 方头 机车靴,英伦风 桔色,黑色 短靴 高跟（5-8CM） 羊皮 英伦,韩系 橡胶底 人造短毛绒 粗跟 反绒,磨砂 纯色 短筒 羊皮 秋冬 拉链",女鞋,117,-0.5,498,248.5,购物满150元立减5元,1,29,4.64,4.63,4.63,4.68,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0.498995984,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.033333333,0,0.60483871,"(0,1]"
秋冬长袖翻领T恤男士青年英伦修身Polo衫简约时尚男装打底衫,"M L XL 2XL 3XL 常规袖 拼接 日韩,学院 棉 修身 常规款 Polo领 其他 长袖 白色 绿色",男装,14099,0,105,73.5,购物满138元立减5元 购物满208元立减10元 购物满499元立减30元,3,0,4.63,4.65,4.63,4.57,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.048143016,0,1.87755102,"(1,2]"
秋冬竹炭棉加绒打底裤," 均码 基本款 聚酯 加绒 紧身 黑色,藏青 纯色 纯色 秋冬",女装,3494,-15.6475,63.64,44.5475,11.11红包最高再抵           3.00元,2,1834,4.71,4.68,4.69,4.7,579,0,0,0,0,0,0,1,0,0,1,0,0,0,0.699992143,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋冬装韩版男装男士绣花面料时尚潮男修身西服外套休闲小西装,"3XL 2XL XL L M 后中开衩 日韩,街头 毛呢 修身 西装领 其他,纯色",男装,9997,0,397,277.9,购物满99元立减2元 购物满165元立减5元 购物满325元立减10元,3,5,4.67,4.66,4.64,4.65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.027091427,0,0.356243253,"(0,1]"
秋季百搭青年男装休闲纯色套头卫衣韩版男士学生宽松打底长袖T恤,"M L XL 2XL 3XL 常规袖 拼接,撞色 日韩,学院 棉 宽松 常规款 圆领 纯色 长袖",男装,5838,-2.666666667,126,87.66666667,购物满100元立减5元,1,558,4.6,4.58,4.6,4.62,51,0,0,0,1,0,0,0,0,0,0,0,1,0,0.695767196,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.05,1,1.176470588,"(1,2]"
秋季打底长袖衫百搭修身款男士青年必备经典百搭基本款,"M L XL 2XL 3XL 4XL 5XL 常规袖 绗缝 基本款,运动 棉 修身 常规款 圆领 纯色 长袖",男装,5427,-3.072857143,89.6,58.62285714,购物满99元立减5元 购物满199元立减10元 购物满299元立减15元 购物满499元立减30元,4,143,4.82,4.81,4.82,4.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654272959,1,0,1,0,0,0,0,1,0,>2种优惠,0.052760943,1,1.782178218,"(1,2]"
秋季个性织带长袖T恤男士加肥加大码打底衫青少年学生体恤潮男装,"M L XL 2XL 3XL 4XL 5XL 常规袖 水洗 日韩,基本款 棉 修身 圆领 纯色,条纹 长袖 藏青色 卡其色 黑色 灰色 白色",男装,6870,-2.914285714,112,77.91428571,购物满300元立减15元 购物满3件打9.50折 购物满100元立减5元 购物满200元立减10元 活动商品买3件免1件,5,363,4.67,4.61,4.64,4.68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695663265,1,0,1,1,1,0,0,1,1,>2种优惠,0.05,1,1.333333333,"(1,2]"
秋季韩版大码女装棒球服宽松连帽口袋太空棉外衣学生卫衣女外套,"MLXL 常规袖 韩系,学院 尼龙 普通 宽松 米白,白色 常规款（51-65cm） 拉链 连帽 长袖 拼接,纯色,拉链装饰,口袋 纯色 秋冬",女装,823,-0.6,138,96.6,11.11红包最高再抵           10.00元,2,1580,4.71,4.67,4.68,4.73,32,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋季韩版新款束脚显瘦松紧带小脚牛仔裤九分裤女装裤子," SML 韩系,复古 牛仔布 常规 宽松 蓝色 纯色 秋季",女装,2877,-1.12,111.43,78,11.11红包最高再抵           8.00元,2,905,4.67,4.69,4.67,4.71,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0.699991026,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋季韩版印花长袖t恤男装2016男士上衣青少年纯色大码打底衫,"M L XL 2XL 3XL 4XL 5XL 插肩袖 其它 复古,欧美 棉 宽松 圆领 字母 长袖",男装,2091,0,85,79,购物满150元立减10元 购物满210元立减15元 购物满280元立减30元,3,14,4.78,4.74,4.77,4.77,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.929411765,1,0,1,0,0,0,0,1,0,>2种优惠,0.081746032,1,1.898734177,"(1,2]"
秋季男士长袖t恤秋衣男t桖薄款打底衫纯棉上衣服男装体恤男t血,"M L XL 2XL 3XL 常规袖 水洗 日韩,学院 棉 修身 V领 纯色 长袖",男装,14997,-0.6,98,68.6,购物满100元立减8元 购物满200元立减10元 购物满299元立减20元,3,2,4.66,4.67,4.63,4.61,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.065629877,1,1.470588235,"(1,2]"
秋季女装韩版风衣女2016春装新款休闲中长款裁剪拼接外套,"均码 韩系,通勤（OL） 其他 加厚 O型（茧型） 藏青 长款（81-100cm） 其他领型 长袖 其他,拼接 其他,纯色 秋季",女装,498,-14.4,336,233.4,11.11红包最高再抵           25.00元,2,191,4.78,4.75,4.79,4.78,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0.694642857,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋季女装新款潮短裙套装女秋装时尚韩版两件套初秋针织套装裙,"均码 常规袖 基本款,通勤（OL） 棉 普通 黑色,白色 常规款（51-65cm） 圆领 五分袖（中袖） 其他 纯色 秋冬",女装,349,-0.5,125,87.5,11.11红包最高再抵           10.00元,2,185,4.64,4.59,4.62,4.7,6,0,0,1,1,0,0,1,0,0,1,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
秋季日系复古灯芯绒长袖T恤男士加肥加大码体恤青年打底衫潮男装,"M L XL 2XL 3XL 4XL 5XL 常规袖 水洗 复古,街头 棉 修身 常规款 圆领 纯色 长袖 白色 灰色 黑色 卡其色 绿色 藏青色",男装,8394,-2.25,111,77.25,购物满300元立减15元 购物满3件打9.50折 购物满100元立减5元 购物满200元立减10元 活动商品买3件免1件,5,36,4.67,4.61,4.64,4.68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695945946,1,0,1,1,1,0,0,1,1,>2种优惠,0.05,1,1.333333333,"(1,2]"
